Symbol,Fincode,ISIN,Latest_Date,Latest_Close,Latest_Volume,1_Week,1_Month,3_Months,6_Months,1_Year,3_Years,5_Years
LATENTVIEW,232592,INE0I7C01011,2025-08-22,419.9,292802,5.290872617853553,-6.3872477984617175,0.7437619961612202,4.348906560636183,-17.8117048346056,11.9882651020136,
LATTEYS,288830,INE262Z01023,2025-08-22,20.97,46054,8.596582081822891,-4.638472032742154,-3.3640552995391726,4.432270916334664,11.780383795309152,220.44621026894868,524.8510131108461
LAURUSLABS,271867,INE947Q01028,2025-08-22,879.1,1548015,2.256601139932532,6.8814589665653525,48.17124557559415,68.58759229072777,95.46414674819344,49.74874371859298,285.2829030985669
LAXMICOT,285015,INE801V01019,2025-08-22,25.41,7785,0.7533703409992121,-8.366390191128742,-4.47368421052632,7.852292020373521,-29.787234042553184,14.717832957110618,154.1
LAXMIDENTL,313272,INE0WO601020,2025-08-22,349.85,95170,0.9522435435002197,-26.121845634040753,-11.160487557135598,-2.9407684838396357,,,
LAXMIINDIA,313409,INE06WU01026,2025-08-22,141.13,393368,7.038301099734548,,,,,,
LAXMIMACH,100252,INE269B01029,2024-10-09,17324.6,13700,-5.237622489696249,9.113468030432799,7.586832185506951,1.9522916991558215,24.27219287202716,109.76123595505614,423.49670635160453
LCCINFOTEC,132019,INE938A01021,2025-08-22,4.5,104383,-9.456740442655931,7.913669064748204,-19.928825622775804,-31.08728943338438,-42.455242966751925,52.542372881355924,1700.0
LEMONTREE,213429,INE970X01018,2025-08-22,169.45,20805271,16.66092943201376,8.053819665858944,22.267118839743116,28.79075777152846,26.79586950014966,147.55295836376914,440.5103668261563
LEXUS,287018,INE500X01013,2025-08-22,29.53,53688,-1.6322451698867368,-13.14705882352941,-5.078752812600444,-26.26716604244693,-29.957305502846292,-54.74329501915709,146.08333333333334
LFIC,221451,INE850E01012,2025-08-22,206.57,715,2.3130262506191124,-3.055190538764792,-6.147205815538392,11.059139784946233,-12.306843267108171,105.64459930313588,282.89156626506025
LGBBROSLTD,100250,INE337A01034,2025-08-22,1295.0,28283,5.258879947980171,0.4265219077161691,-1.6779287829321927,-0.0887242988851669,-2.3378582202111615,92.73701443667213,402.91262135922335
LGBFORGE,205900,INE201J01017,2024-07-29,11.92,150552,8.26521344232516,-5.621536025336507,17.438423645320192,-6.141732283464562,31.712707182320433,42.75449101796408,341.4814814814814
