Symbol,Fincode,ISIN,Latest_Date,Latest_Close,Latest_Volume,Turnover,1_Week,1_Month,3_Months,6_Months,9_Months,1_Year,3_Years,5_Years,Raw_Score,Normalized_Score
KRONOX,313111,INE0ATZ01017,12-09-2025,173.7,115773,19391244.27,2.242627583,8.089607965,0.847654436,18.28396323,-16.83424303,-7.738885643,,,-430.7530723,27.15143152
KROSS,313188,INE0O6601022,12-09-2025,217.47,979022,179824748.5,-3.736001062,35.28460342,14.72962279,22.69803656,-1.65068741,,,,646.0224415,34.15451815
KRSNAA,302244,INE08LI01020,12-09-2025,826.6,26564,20653856.81,-1.770647653,3.577470083,21.98937426,16.94963214,-12.32033943,5.798028926,60.61400952,,560.8474606,33.60056075
KRYSTAL,313079,INE0QN801017,12-09-2025,642.3,20285,11994419.08,-2.917170496,3.040025668,7.148219201,51.00505466,-18.08442801,-16.3617423,,,372.8196236,32.37767333
KSB,100249,INE999A01023,12-09-2025,829.45,71452,54536910.02,1.023080202,4.346458674,0.205376019,16.44672189,3.616489694,-7.111260429,104.2879661,723.8478347,375.2722401,32.39362455
KSCL,132899,INE455I01029,12-09-2025,1145.7,56422,65815714.45,-3.988938238,1.076312307,-12.9605713,9.983680522,27.96827879,0.574990124,140.5921882,118.2909403,1045.045562,36.74966769
KSHITIJPOL,290216,INE013801027,12-09-2025,3.11,94475,331334.3222,0.322580645,-1.26984127,-7.164179104,-5.47112462,-36.00823045,-48.67986799,-80.76491252,-12.82943318,-2717.110758,12.28151599
KSL,100235,INE907A01026,12-09-2025,809.95,29901,25529058.51,-0.277025363,-7.576881383,2.331017056,9.585982952,-23.9376438,1.237422661,143.8873833,277.6871066,-559.0634847,26.31693174
KSOLVES,298838,INE0D6I01023,12-09-2025,326.2,29522,11571143.8,1.953430223,5.754579348,-5.95358224,-4.689554419,-36.95095434,-36.05488851,48.22219698,2140,-2522.760154,13.54552515
KTKBANK,132652,INE614B01018,12-09-2025,178.97,1168601,219768921.9,2.767728969,4.961585831,-12.88029986,4.228058937,-20.04199616,-19.83067551,131.6763754,306.75,-1464.215238,20.4300444
KUANTUM,200572,INE529I01021,12-09-2025,111.34,50051,5634922.697,1.550529004,-0.275027675,-0.266321112,13.75717566,-19.2286249,-20.87348078,-5.159854049,154.420837,-846.5929713,24.44690974
LAGNAM,290473,INE548Z01017,12-09-2025,82.9,6085,648207.6675,-0.84918072,-8.911108669,-21.93973635,-14.93946234,-35.27988133,-33.99681529,-0.240673887,847.4285714,-2924.00044,10.93595571
LAL,287624,INE740X01023,12-09-2025,11.74,57358,742314.4898,10.85930123,13.32046332,-6.825396825,-15.66091954,-50.73436844,-56.74281503,,,-3859.593581,4.851084965
LALPATHLAB,218763,INE600L01024,12-09-2025,3343.9,78761,225011469.5,2.901895618,1.471748498,13.22204916,32.42906081,12.26792009,-2.133575275,37.34623046,81.82757402,1574.605563,40.19379743
LAMBODHARA,190075,INE112F01022,12-09-2025,152.68,721805,99241049.65,19.86183074,24.03932082,11.43712138,24.08972692,-26.38024977,-19.82355721,37.42574257,398.1402936,-803.9031359,24.72455407
LANCORHOL,313073,INE572G01025,12-09-2025,23.32,40753,1010626.855,-8.297286669,7.763401109,2.55057168,-1.64487558,-40.69175992,-44.17045727,,,-2566.071151,13.26384094
LANDMARK,274083,INE559R01029,12-09-2025,638.4,101276,50409059.98,1.261004045,21.24204729,26.94372639,56.72026513,-1.549849641,10.43072133,,,2025.799756,43.12825496
LAOPALA,126947,INE059D01020,12-09-2025,248.91,42466,10495900.88,0.004017678,2.897891691,-3.521033009,23.56184487,-25.39091169,-31.62162791,-28.5673176,27.68057303,-1176.027646,22.30434656
LASA,287316,INE670X01014,12-09-2025,11.68,116809,2031392.872,31.53153153,16.33466135,-7.006369427,-45.24144398,-57.98561151,-60.60708263,-69.05960265,-82.97376093,-5001.108062,0
LATENTVIEW,232592,INE0I7C01011,12-09-2025,417.1,97438,40439422.48,-2.785223167,4.405506884,4.746358614,19.00142653,-16.81292381,-14.6685761,1.756525982,,-416.2489148,27.24576304
LATTEYS,288830,INE262Z01023,12-09-2025,21.23,36811,838435.9668,7.006048387,10.17125065,3.15840622,5.255329698,-41.07688038,-0.515463918,263.2785763,401.1803588,-1544.753602,19.90624242
LAURUSLABS,271867,INE947Q01028,12-09-2025,896.05,1299814,872194691.2,1.74870834,3.811620228,34.42094209,56.09267485,56.22875076,76.64859537,62.06366432,256.2114888,6006.846159,69.02001465
LAXMICOT,285015,INE801V01019,12-09-2025,24.77,74054,1974032.793,3.208333333,-0.92,-8.732498158,6.446067899,-24.66545012,-34.48823063,-9.433272395,150.2020202,-1724.343374,18.73823413
LAXMIDENTL,313272,INE0WO601020,12-09-2025,305.95,269820,,-7.832504895,-19.44444444,-28.71621622,-28.86538014,,,,,-3112.738661,9.708448114
LAXMIINDIA,313409,INE06WU01026,12-09-2025,162.95,2370025,,-2.167387128,8.807425214,,,,,,,880.7425214,35.68108059
LCCINFOTEC,132019,INE938A01021,12-09-2025,4.5,84730,560022.935,-0.881057269,-5.063291139,-23.59932088,-34.59302326,-56.56370656,-43.89027431,50,1700,-4544.529441,0.39642835
LEMONTREE,213429,INE970X01018,12-09-2025,175.37,3991284,570812150.8,0.114174802,18.99979643,26.55697481,37.49117993,17.12415682,34.40374004,113.7355271,522.9840142,2784.246978,48.06101163
LEXUS,287018,INE500X01013,12-09-2025,29.07,16876,594940.8787,1.96422308,-4.906771344,-16.70487106,-20.42157131,-34.00681044,-27.19759579,-54.36420722,160.7174888,-2783.317679,11.85092224
LFIC,221451,INE850E01012,12-09-2025,210.9,1542,314329.504,0.519517659,2.259503491,-2.936303387,27.170767,-11.59086145,-12.65995776,98.68111163,332.1721311,-133.5670578,29.08425724
LGBBROSLTD,100250,INE337A01034,12-09-2025,1335.2,23093,29171616.44,-1.967694567,5.724918838,5.699810006,12.5895944,-0.565981531,-3.647844128,72.75197309,435.0430775,304.389778,31.93262222
LGHL,289548,INE258Y01016,12-09-2025,913.1,32702,20299821,10.00542136,31.27740637,37.23604118,52.32296272,85.02532928,232.2780204,3634.560327,5734.504792,9972.774613,94.81345087
LIBAS,284132,INE908V01012,12-09-2025,13.11,68867,918896.2069,9.25,2.501954652,-4.585152838,11.38487681,-21.30852341,-36.23540856,-46.90842154,-40.67424205,-1432.075555,20.6390731
LIBERTSHOE,126596,INE557B01019,12-09-2025,343.05,10524,4046106.737,2.863568216,11.61542216,-17.34730755,18.57932942,-33.997114,-23.15188172,78.9514867,132.9711375,-1908.275869,17.54198182
LICHSGFIN,100253,INE115A01026,12-09-2025,567.1,1999528,1159006965,2.327679538,-1.262296509,-5.483333333,9.988363072,-9.401709402,-19.41168111,29.6969697,91.26475548,-639.0532898,25.79669746
LICI,217376,INE0J1Y01017,12-09-2025,874.75,958584,821102551.4,-0.296346954,-1.436619718,-6.738099046,18.18550294,-5.31983981,-15.20453664,30.51100336,,-216.3330307,28.54596744
LICMFGOLD,227917,INF397L01554,12-09-2025,9936.2,14864,124625222,2.366455468,9.604544702,9.541711224,25.14815071,42.09592998,51.20600186,112.7164908,109.779373,3479.158338,52.58054648
LICNETFGSC,272454,INF767K01MV5,12-09-2025,28.37,17726,493052.6291,0.31824611,0.424778761,0.282785437,3.957493587,6.175149701,8.158597026,27.16270731,34.4549763,511.9371165,33.28245974
LICNETFN50,279126,INF767K01OS7,12-09-2025,279.2,560,149026.2044,1.309916906,2.503854909,2.282302084,13.26112531,3.022028707,0.801501913,44.18508573,139.0206318,500.4583223,33.20780445
LICNETFSEN,279163,INF767K01OT5,12-09-2025,917.91,274,244841.8942,1.489319358,2.024008003,0.519070929,11.34144418,0.532281912,0.059954652,39.98932439,116.2892622,298.7631673,31.89602811
LICNFNHGP,280472,INF767K01PC8,12-09-2025,282.05,5696,1539028.188,1.62132949,3.57300235,1.420352391,5.52209211,1.863555925,0.17758835,43.93243519,141.7916845,215.925093,31.35726938
LICNMID100,313062,INF767K01RN1,12-09-2025,58.29,6992,394663.44,0.137433431,2.749867795,-0.799863853,21.7672864,-1.670040486,-1.136363636,,,407.1579936,32.60100175
LIKHITHA,297009,INE060901027,12-09-2025,247.64,41455,11798820.77,-0.293916335,-0.486236689,-17.78220452,-3.735665695,-36.01033592,-39.04246154,41.34703196,,-2754.347056,12.03934014
LINC,131241,INE802B01027,12-09-2025,128.62,13830,1807937.315,-6.020751133,2.698818269,-9.243578888,26.56957292,-32.00555078,-17.15297907,69.54358214,199.0293519,-1217.119945,22.03709222
LINCOLN,131633,INE405C01035,12-09-2025,554.35,29687,17888726.49,-0.778593163,1.818348792,-5.392951617,5.19973432,-39.40205509,-28.16509006,83.49884144,142.2329036,-2162.397925,15.88923363
LINDEINDIA,123457,INE473A01011,12-09-2025,6439,8793,56582126.99,0.210100381,3.421137167,-9.761053886,6.942368377,-3.980077245,-15.12555197,84.25570881,812.2334774,-566.3926385,26.2692647
LIQGRWBEES,313396,INF204KC1FU1,12-09-2025,1007.68,24684,,0.078459415,0.426549731,,,,,,,42.65497309,30.23036256
LIQUID,311422,INF769K01KS1,12-09-2025,999.99,203320,203317978.1,0,0,0,0,0,0,,,0,29.95294497
LIQUID1,309186,INF174KA1LV5,12-09-2025,1068.46,416934,436825342.1,0.085241909,0.454105281,1.285429899,2.720735271,4.304108867,6.021155411,,,388.2005393,32.47770707
LIQUIDADD,313084,INF740KA1UM0,12-09-2025,1090.64,618858,662127416.8,0.081670108,0.444829206,1.257079194,2.659098824,4.209902731,5.881210803,,,379.4764837,32.42096793
LIQUIDBEES,219298,INF732E01037,12-09-2025,1000,2900482,2900468787,0.00100001,0.00100001,0,0,0.00100001,0.00100001,0,0,0.0500005,29.95327016
LIQUIDBETF,313108,INF0QA701854,12-09-2025,1047.83,343318,352929378.1,0.079274117,0.44478954,1.250374436,2.644906596,4.196374412,4.783,,,356.4491069,32.27120346
LIQUIDCASE,313039,INF0R8F01034,12-09-2025,110.42,9564052,1035867595,0.081573461,0.445738197,1.265590609,2.678073275,4.238648164,5.918465228,,,382.0494462,32.43770185
LIQUIDETF,288876,INF740KA1EU7,12-09-2025,999.99,71367,71366559.9,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.04,29.95268482
LIQUIDIETF,292583,INF109KC1KT9,12-09-2025,999.99,707234,707227320.6,0,0,0,0,0,0,,,0,29.95294497
LIQUIDPLUS,313230,INF769K01MY5,12-09-2025,1050.28,291652,300375862.2,0.083857442,0.455275844,1.290384801,2.712852309,4.284451858,,,,333.6328045,32.12281177
LIQUIDSBI,312606,INF200KA13Z8,12-09-2025,1000,32253,32252962.37,-0.00099999,0.00100001,-0.00099999,0.00100001,0.00100001,0.00100001,,,0.050001,29.95327017
LIQUIDSHRI,313131,INF680P01422,12-09-2025,1070.39,20134,21149772.6,0.080409152,0.43537415,1.233271859,2.603452738,4.125566645,5.763492283,,,371.8568849,32.37141191
LLOYDSENGG,282112,INE093R01011,12-09-2025,63.38,1584345,99403963.73,1.213669754,-10.77009714,3.579016179,29.88384059,-11.60594075,-6.86172419,417.4153921,9834.375528,342.8002766,32.18243478
LLOYDSENT,313212,INE080I01025,12-09-2025,70.56,699857,39776262.55,-4.75161987,-3.672354949,4.310455166,96.5319503,56.1595703,,,,6005.208123,69.00936126
LLOYDSME,112455,INE281B01032,12-09-2025,1296.5,190354,253392846.8,0.239678367,-8.225384016,-12.80516511,15.57318595,12.86180631,71.88121437,,,2103.550901,43.63392954
LMW,100252,INE269B01029,12-09-2025,14937,7728,122381451.6,5.175327419,0.302175665,-9.434305463,-0.655446592,-14.56247372,,,,-1047.205634,23.14217366
LODHA,219442,INE670K01029,12-09-2025,1168.3,3504642,4488460235,-0.561749936,-4.690814162,-19.57180229,10.71310116,-20.39112807,-2.401737605,112.1096587,,-1038.239261,23.20048877
LOKESHMACH,132740,INE397H01017,12-09-2025,195.45,28168,5851340.205,-3.400385509,-3.785566604,9.963992348,37.87387133,-44.81931112,-51.67511435,49.71275373,824.1134752,-1592.472474,19.59589046
LORDSCHLO,100284,INE846D01012,12-09-2025,176.31,9839,1627348.736,-0.282789435,-13.19909413,15.60553406,37.97933949,-1.979207205,23.45774105,,,1861.599313,42.06033513
LOTUSDEV,313413,INE0V9Q01010,12-09-2025,184.41,2882045,,0.260968847,-5.445316105,,,,,,,-544.5316105,26.41144352
LOTUSEYE,200080,INE947I01017,12-09-2025,120.81,48931,3589999.51,-0.63332785,59.52726793,67.93160967,111.7245005,66.35912972,58.9187056,73.57758621,303.3722871,7728.869376,80.21963576
LOVABLE,222652,INE597L01014,12-09-2025,98.11,42420,4172935.527,4.029265189,5.155412647,-3.024612039,21.83037377,-29.29009009,-38.53912172,-41.2866547,66.28813559,-1523.796121,20.04254479
LOWVOL,310017,INF769K01JU9,12-09-2025,211.18,1702,336511.781,0.71057275,3.544986516,5.358211934,15.87379973,5.611122224,-1.317757009,,,693.4401751,34.46291159
LOWVOL1,305732,INF174KA1IY5,12-09-2025,21.43,59015,1188830.946,0.989632422,3.028846154,5.152109912,14.96781116,5.203730977,-2.7676951,,,625.5049023,34.02107706
LOWVOLIETF,286801,INF109KC19U5,12-09-2025,22.68,2826495,60031142.17,0.889679715,3.751143641,5.292479109,15.59633028,5.439330544,-1.903114187,,,664.2197362,34.27286894
LOYALTEX,114036,INE970D01010,12-09-2025,290.8,666,194869.121,-8.409448819,-9.195940671,-0.05155525,27.48794388,-21.93288591,-47.97853309,-66.13879832,,-1059.016976,23.06535556
LPDC,205947,INE197J01017,12-09-2025,7.71,21908,186120.6311,-1.78343949,1.181102362,-18.67088608,-7.331730769,-38.85804917,-27.0577105,12.55474453,267.1428571,-2757.352621,12.01979267
LT,100510,INE018A01030,12-09-2025,3579.8,1146873,3992652620,0.737280504,-3.083628882,-0.211852595,12.31449816,-7.685960004,-1.165102154,79.76749441,290.2114672,2.661984836,29.97025787
LTF,220350,INE498L01015,12-09-2025,234.96,2813664,486339946.6,1.930501931,16.69812258,26.53346976,69.47489902,59.51120163,34.75567791,,,5308.789617,64.48002431
LTFOODS,132783,INE818H01020,12-09-2025,462.8,750449,309118906.8,4.445948996,0.805924635,0.871839582,38.33507697,10.7839617,15.22469812,356.8608095,801.2658228,1707.966098,41.06114198
LTGILTBEES,286951,INF204KB1882,12-09-2025,28.84,13760490,389140541.4,0.10413051,0.522830254,0.313043478,3.927927928,6.068407503,8.298911003,26.3803681,32.17231897,509.5105028,33.26667763
LTGILTCASE,313427,INF0R8F01133,12-09-2025,29.41,21766,,0.170299728,,,,,,,,,
LTIM,216156,INE214T01019,12-09-2025,5332.5,119090,614198801.8,2.636897315,4.262391241,-1.777491251,19.37408357,-20.86459052,-16.5799745,11.60761004,113.3512043,-768.8922154,24.9522566
LTTS,268618,INE010V01017,12-09-2025,4216.6,35495,161409568.6,2.329757802,1.884695308,-5.157560899,-3.691014572,-21.34089468,-26.19160146,9.790136958,176.6434851,-1617.529156,19.43292788
LUMAXIND,117206,INE162B01018,12-09-2025,4194.1,10996,31863591.8,1.248068752,25.50421928,32.87606134,93.16077926,69.21587218,55.9869828,151.7315887,198.8527861,6784.253365,74.07608246
LUMAXTECH,132796,INE872H01027,12-09-2025,1093.3,85037,66247248.1,2.301862075,8.033596838,5.520702635,109.7860501,73.08636112,114.2885143,268.9218829,1066.808965,8011.55758,82.05817124
LUPIN,100257,INE326A01037,12-09-2025,2043.4,1611446,3252962030,5.118576058,2.693738064,2.190438088,3.807564327,-0.969274014,-9.081201335,203.1975666,111.1713946,-97.38230752,29.31959408
LUXIND,213488,INE150G01020,12-09-2025,1313.8,10209,14962744.28,0.906298003,3.099741034,-10.06297919,8.202931972,-37.37547071,-43.13907944,-30.19314046,-4.499527513,-2435.299008,14.11435122
LXCHEM,208615,INE576O01020,12-09-2025,220.56,2323812,463260571.9,4.749240122,19.31191172,10.45673077,26.533188,-15.136591,-30.25770751,-41.21535181,,-478.988938,26.83771716
LYKALABS,100259,INE933A01014,12-09-2025,99.33,51703,6112256.85,-0.110619469,-2.031758556,-14.02233186,0,-38.30434783,-37.24808895,-32.24420191,425.5555556,-2607.376403,12.9952016
LYPSAGEMS,236500,INE142K01011,12-09-2025,6.87,80318,571654.4408,3.153153153,-3.781512605,-20.66974596,1.477104874,-13.14791403,-22.19705549,14.5,105.0746269,-1411.858572,20.77055945
M&M,100520,INE101A01026,12-09-2025,3589.9,2839264,8592481206,0.803077528,9.374809579,19.42448436,35.80102137,16.37194677,30.97522712,176.1780205,484.4363044,2561.271961,46.61083624
M&MFIN,132720,INE774D01024,12-09-2025,271.35,1089900,282852223.9,0.761232826,4.829051574,2.806273849,5.32898953,3.273789734,-13.76973508,26.54868855,118.4258411,10.64795658,30.0221967
MAANALU,132906,INE215I01027,12-09-2025,113.71,7930,856319.2878,3.363330606,1.681123133,-13.46929457,32.37485448,-20.3878737,-13.23821151,152.618717,1221.249092,-624.4514116,25.89166453
MACPOWER,216198,INE155Z01011,12-09-2025,906.05,4895,4784855.701,11.19224397,0.93015484,-4.626315789,37.30110623,-41.53384526,-33.03152371,211.0901288,1046.173308,-1514.416072,20.10355036
MADHAV,115093,INE925C01016,12-09-2025,45.63,46227,2128165.24,-1.105331599,6.637064735,-0.9765625,8.153590898,-27.19004308,-18.90883242,-12.25,57.88927336,-1352.723309,21.15516085
MADHUCON,131497,INE378D01032,12-09-2025,7.04,56919,423126.3595,11.39240506,8.978328173,-19.26605505,10.86614173,-34.93530499,-46.21848739,10,170.7692308,-2621.563062,12.90293501
MADRASFERT,200032,INE414A01015,12-09-2025,90.49,80310,7048491.922,-2.172972973,0.645089534,-2.625632196,29.54903364,-10.75056712,-12.37532681,70.41431262,408.3707865,-10.89508011,29.88208601
MAFANG,302208,INF769K01HF4,12-09-2025,166.42,330545,45400869.93,3.527216174,5.375799405,24.9024317,45.5356362,24.41686603,77.42004264,288.559421,,4232.269198,57.47859675
MAGADSUGAR,286955,INE347W01011,12-09-2025,569.45,4752,2924161.68,0.16710642,9.20510116,-19.16388672,8.871044833,-20.35664336,-33.06887635,87.8443015,366.9536695,-1825.01532,18.08348822
MAGNUM,132896,INE387I01016,12-09-2025,28.46,190111,5441135.246,15.69105691,24.71516214,3.792851933,9.125766871,-30.93909245,-41.98940073,113.9506873,578.320929,-2001.537864,16.93542843
MAHABANK,132525,INE457A01014,12-09-2025,54.05,5277514,269356481.8,2.776193193,-1.834362514,-0.643382353,22.62450932,-0.962996296,-5.128892058,197.1110111,343.8909529,426.7741063,32.72858019
MAHAPEXLTD,123384,INE843B01013,12-09-2025,101.94,6301,741617.5484,0.621853716,-0.342164434,-10.07410021,-7.124635569,-39.50507388,-40.98645363,-2.775393419,82.85201794,-2826.478778,11.57021293
MAHASTEEL,113554,INE451L01014,12-09-2025,387.5,9999,2804500.633,-2.097018696,13.12217195,25.04033559,60.78838174,83.06798318,92.78606965,450.4261364,224.8113998,7192.936934,76.73406121
MAHEPC,123754,INE215D01010,12-09-2025,152.65,99106,13500935.09,-5.044787261,3.843537415,9.717530367,40.23886082,26.18831115,14.39598321,33.61050328,-4.653341661,2545.926516,46.51103319
MAHESHWARI,233160,INE263W01010,12-09-2025,61.16,14090,836592.1844,-0.810898476,0.641764028,5.776547907,8.535936114,-6.325624138,-7.34737161,-25.91156875,-30.46048891,-48.57793751,29.63700585
MAHKTECH,304474,INF769K01HS7,12-09-2025,26.84,551600,12389242.44,4.031007752,9.506323949,21.88919164,7.445956765,41.48655772,101.6528926,93.09352518,,4330.835631,58.11964891
MAHLIFE,132313,INE813A01018,12-09-2025,365.35,91031,31216623,0.522767919,6.733859188,1.782978131,28.56743981,-18.87819434,-26.63793168,-25.43426002,394.1910829,-596.4645505,26.07368428
MAHLOG,218067,INE766P01016,12-09-2025,334.9,214330,64854371.1,4.427814157,0.16449828,8.220774708,46.12433186,-5.673654534,-22.05253886,-25.37333055,12.89852239,688.9857228,34.43394091
MAHSCOOTER,100266,INE288A01013,12-09-2025,17979,8355,102241074.9,8.805374001,14.68393187,23.86496728,93.02577757,87.49804461,75.07522421,250.4473423,515.0030786,7776.855571,80.53172632
MAHSEAMLES,100265,INE271B01025,12-09-2025,626.85,208276,140790236.9,-1.073147637,-8.509085602,-9.773299748,-5.223767765,-19.43837553,-4.986737401,50.56746532,456.705151,-1167.105601,22.36237337
MAITHANALL,200556,INE683C01011,12-09-2025,1111.8,21950,22713299.06,1.757276222,3.654670893,-7.864423635,23.84983848,-2.237854474,3.4665674,5.900842978,111.3286447,342.9058312,32.18312128
MAKEINDIA,305156,INF769K01IB1,12-09-2025,152.18,18411,2557032.192,2.004155775,5.783400528,5.997074598,19.61955667,4.275729752,-0.859934853,75.74777688,,736.4122695,34.74239166
MALLCOM,221128,INE389C01015,12-09-2025,1280.2,2087,2639079.907,1.289658992,1.72427493,16.10738255,14.29336666,-17.29707032,-10.45047566,79.89180074,,-158.1163449,28.92459464
MALUPAPER,132728,INE383H01017,12-09-2025,37.97,11356,446066.8344,0.13185654,-0.026329647,-3.922064777,9.771610292,-21.80807249,-20.79682937,-0.861618799,40.11070111,-1141.757553,22.52723093
MAMATA,313255,INE0TO701015,12-09-2025,450,933897,,11.39992573,9.903529124,5.50996483,30.0390117,,,,,1974.222805,42.79281099
MANAKALUCO,268722,INE859Q01017,12-09-2025,30.42,346647,9345641.636,-2.811501597,-2.749360614,14.14634146,38.58769932,0.362916529,2.874535002,37.95918367,280.25,1417.851987,39.17431021
MANAKCOAT,268723,INE830Q01018,12-09-2025,138.77,180225,20372293.58,-4.762885183,-3.972043457,10.40655581,84.36296001,42.3720119,108.0509745,580.245098,3284.634146,6264.858296,70.69806298
MANAKSIA,200023,INE015D01022,12-09-2025,70.07,44210,3207769.531,0.028551035,0.603015075,-5.054200542,13.2719043,-23.67933776,-27.88184438,-16.33432836,77.84263959,-1305.397955,21.46295346
MANAKSTEEL,268726,INE824Q01011,12-09-2025,61.48,11787,688694.1102,3.588879528,2.09232813,1.085169352,30.42002546,-3.982508199,14.08424569,55.64556962,564.6486486,889.0911746,35.73537821
MANALIPETC,100268,INE201A01024,12-09-2025,70.37,187091,11667847.06,-2.345267832,7.156997107,9.953125,14.68383312,8.062039312,-17.93586006,-33.17188984,163.5580524,508.1183531,33.25762343
MANAPPURAM,131213,INE522D01027,12-09-2025,291.2,2362429,550790740.4,2.355008787,13.79445096,4.171138299,39.90583261,57.37988434,41.57226895,176.8060837,85.18282989,4090.620516,56.5573481
MANBA,313201,INE939X01013,12-09-2025,141.25,112954,15964090.03,1.75779843,0.405174865,-2.444920229,6.652068861,-19.92176427,,,,-869.6795047,24.29676053
MANCREDIT,313156,INE545L01039,12-09-2025,187.04,26474,4602125.439,1.657698788,4.119349811,-3.776108653,14.49559256,23.62194316,33.45701035,,,1840.811533,41.92513645
MANGALAM,132637,INE584F01014,12-09-2025,75.25,48342,4270344.283,-4.46870636,1.196880043,-6.730292514,-3.907546929,-35.87558585,-41.38951632,-53.26086957,-42.381317,-2540.728547,13.42866308
MANGCHEFER,130011,INE558B01017,12-09-2025,306.15,874901,203048968.3,-9.369449378,-10.67833698,12.34862385,114.8722628,91.88342212,136.7017164,138.4345794,831.9634703,9696.676749,93.01777736
MANGLMCEM,102157,INE347A01017,12-09-2025,724.4,35946,28350290.68,-5.689363364,1.180250017,-6.450571447,-0.555975015,-23.54213943,-23.51792219,101.8108372,285.6268299,-1599.010183,19.55337079
MANINDS,113269,INE993A01026,12-09-2025,409.7,196963,66532449.1,-3.235710912,2.297128589,9.384594847,62.30885033,14.56935123,4.876487905,344.1192412,596.1767205,2449.668651,45.88499539
MANINFRA,200083,INE949H01023,12-09-2025,153.36,249112,43694369.36,-4.383066276,-5.531600345,-6.890899156,10.28333094,-37.37084984,-18.88718464,61.85751979,807.4556213,-1732.450888,18.68550482
MANKIND,211840,INE634S01028,12-09-2025,2579.6,181489,452212209,1.136987376,4.606650446,8.327384202,17.19328533,-4.130818545,6.095253763,,,548.6225673,33.52105301
MANOMAY,284678,INE784W01015,12-09-2025,171.92,80704,14389971.56,1.415762152,7.26898359,1.96915777,-6.949556181,-13.96256631,-19.24847346,,,-1140.671918,22.53429163
MANORAMA,289858,INE00VM01036,12-09-2025,1353.8,46945,58226157.35,0.909361956,0.007387161,-4.661971831,31.60299407,20.19888129,65.70379437,438.6329275,,2795.482823,48.13408685
MANORG,114418,INE370D01013,12-09-2025,554.15,3247,1549777.767,-4.026671285,5.582547394,-0.867620751,34.76410506,28.84212974,-15.39694656,-10.57048334,,1637.332892,40.60176075
MANUFGBEES,313435,INF204KC1GH6,12-09-2025,149.86,309,,1.807065217,,,,,,,,,
MANYAVAR,223430,INE825V01034,12-09-2025,723.05,92402,79047267.28,-0.13121547,-2.217864629,-8.055696846,-7.110739979,-46.15155465,-42.69921148,-49.52706712,,-3057.02869,10.07077225
MAPMYINDIA,303322,INE0BV301023,12-09-2025,1634.8,31202,54534500.24,-0.879160856,-7.971177663,-7.376770538,3.089923067,-6.124206839,-21.53776007,16.27725026,,-703.1828852,25.37961413
MARALOVER,121018,INE882A01013,12-09-2025,47.9,42207,2988621.394,-7.134548275,-20.14004668,-34.53601203,-25.85139319,-46.73635049,-39.49728432,-30.42846768,280.1587302,-3967.68437,4.148088704
MARATHON,103101,INE182D01020,12-09-2025,600.6,65718,37425141.4,-1.814615007,-3.494818028,1.934826884,54.59459459,-3.695983324,-1.742331288,132.2056834,974.4186047,1265.497759,38.18343528
MARICO,131642,INE196A01026,12-09-2025,734.55,1040773,713351307.2,0.389503895,3.428611659,6.271701389,21.15289461,13.86606728,7.06165282,40.35540269,100.3136079,1347.204531,38.7148363
MARINE,291578,INE01JE01028,12-09-2025,196.81,419962,82965476.25,12.59153318,14.56429361,-13.08898212,21.91662021,-34.99256813,-20.36819745,496.3939394,566.0236887,-1732.018658,18.68831594
MARKSANS,124404,INE750C01026,12-09-2025,172.93,667024,155446571,2.379965662,-6.164197732,-33.29604629,-11.04423868,-44.62696126,-35.48591681,227.2090823,278.4026258,-3541.661933,6.918835244
MARUTI,132500,INE585B01010,12-09-2025,15325,420101,5233379967,2.88687479,19.40938133,23.50902643,33.10114819,35.89607165,23.58023845,71.67982972,113.0365881,3128.608187,50.30065337
MASFIN,226625,INE348L01012,12-09-2025,322.75,131671,36654477.88,3.861625101,4.874086109,11.13980716,33.49464367,22.04575534,15.32964088,23.39896769,19.57394257,2255.543441,44.62245214
MASKINVEST,283341,INE885F01015,12-09-2025,152.81,337,58379.70822,-0.455996352,-0.443025604,4.700239808,-10.45939295,-43.34915103,78.49550286,243.0078563,158.125,-303.6045565,27.97837461
MASPTOP50,303601,INF769K01HP3,12-09-2025,66.51,81153,4579076.059,1.962287291,4.872280038,22.5764836,43.1554025,14.37661221,54.96272134,144.8821797,,3268.893267,51.21303349
MASTEK,123704,INE759A01021,12-09-2025,2452.8,142437,350365503.9,0.677256496,-2.220450468,-0.073331704,9.013333333,-24.42575218,-9.667440062,27.979964,206.8877072,-924.6743432,23.93908744
MASTERTR,313228,INE677D01037,12-09-2025,145.99,100618,14582281.66,-6.65601023,-10.58369572,-8.63633519,33.75171782,-16.75789714,,,,79.25704678,30.46841357
MATRIMONY,223140,INE866R01028,12-09-2025,514.25,23787,12870286.73,0.685266765,-2.000952835,0.527807643,0.87289133,-24.47495961,-32.86553525,-25.99122113,-6.465987632,-1581.282087,19.66867002
MAWANASUG,123371,INE636A01039,12-09-2025,92.51,25725,2414541.354,-0.537576605,3.178674994,-11.70182304,10.26221692,-9.88700565,-18.65107281,0.281842818,256.4932563,-836.278585,24.513992
MAXESTATES,311571,INE03EI01018,12-09-2025,442.25,63401,30034462.61,2.408243603,-4.160797486,-13.00285237,24.36726659,-26.97324967,-27.4167077,,,-1301.54581,21.48800688
